job_id,job_title,company_name,company_rating,location,scraped_city,role_category,experience_raw,salary_raw,salary_disclosed,skills_required,job_description,posted_date_raw,work_mode,company_size_bucket,job_url,data_source,scraped_at,salary_min_lpa,salary_max_lpa,salary_midpoint_lpa,skills_list,primary_city,is_multi_city,posted_date
1810,Senior Data Scientist,Calsoft,2.8,Pune,Pune,Data Scientist,5-8 Yrs,Not Disclosed,False,"Agentic Ai, Model Context Protocol, Retrieval Augmented Generation, Python, MCP, Deep Learning, Protocols, Generation",Joiners: Immediate Joiners OnlyHands-on with vector DBs (Qdrant preferred) Experience: ...,1 week ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-data-scientist-calsoft-pune-5-to-8-years-290526000124,naukri.com,2025-06-10,,,,"['Agentic Ai', 'Model Context Protocol', 'Retrieval Augmented Generation', 'Python', 'MCP', 'Deep Learning', 'Protocols', 'Generation']",Pune,False,2025-06-03
1811,Senior/Lead Data Scientist,Tredence,3.3,"Hybrid - Pune, Gurugram, Chennai",Pune,Data Scientist,5-10 Yrs,15-30 Lacs PA,True,"vertex ai, Agentic Ai, GCP, Azure Cloud, data scientist, multiagents, Generative Ai, Langchain","Preferred Qualifications: . Masters or PhD in Computer Science, Data Science, AI, or re...",3 weeks ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-senior-lead-data-scientist-tredence-pune-gurugram-chennai-5-to-10-years-150526018700,naukri.com,2025-06-10,15.0,30.0,22.5,"['Vertex Ai', 'Agentic Ai', 'GCP', 'Azure Cloud', 'Data Scientist', 'Multiagents', 'Generative Ai', 'Langchain']",Pune,True,2025-05-20
1812,Lead Data Scientist,TEKsystems,3.6,Remote,Pune,Data Scientist,8-13 Yrs,Not Disclosed,False,"Generative Ai, llm, Data Science, Python, Tensorflow, mlops, Artificial Intelligence, Machine Learning",Expertise in machine learning is required to design and optimize advanced models Skills...,3+ weeks ago,Remote,Small/Startup (<100),https://www.naukri.com/job-listings-lead-data-scientist-allegis-group-pune-8-to-13-years-120526023845,naukri.com,2025-06-10,,,,"['Generative Ai', 'Llm', 'Data Science', 'Python', 'Tensorflow', 'Mlops', 'Artificial Intelligence', 'Machine Learning']",Remote,False,2025-05-20
1813,Lead Data Scientist- Reinforcement Learning,Fractal Analytics,4.0,Pune,Pune,Data Scientist,5-10 Yrs,Not Disclosed,False,"Agile, Programming, Management, Analytics, Project execution, SQL, Python, Reinforcement Learning",. Strong experience leading teams that deliver ML & DL models at Scale (3+ years leadin...,3+ weeks ago,On-site,Large (1000+),https://www.naukri.com/job-listings-lead-data-scientist-reinforcement-learning-fractal-analytics-ltd-pune-5-to-10-years-020426503866,naukri.com,2025-06-10,,,,"['Agile', 'Programming', 'Management', 'Analytics', 'Project Execution', 'SQL', 'Python', 'Reinforcement Learning']",Pune,False,2025-05-20
1814,Senior Data Scientist,Optum,4.0,Pune,Pune,Data Scientist,3-5 Yrs,Not Disclosed,False,"data scientist, python, natural language processing, prototyping, ai, databricks, power bi, numpy","Proficiency in PyTorch, Python, and core data processing libraries, with solid SQL skil...",3 weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-data-scientist-optum-global-solutions-india-private-limited-pune-3-to-5-years-180526924755,naukri.com,2025-06-10,,,,"['Data Scientist', 'Python', 'Natural Language Processing', 'Prototyping', 'AI', 'Databricks', 'Power Bi', 'Numpy']",Pune,False,2025-05-20
1815,Lead Data Scientist,Credence Resource Management,3.0,Pune,Pune,Data Scientist,8-12 Yrs,Not Disclosed,False,"Computer science, Automation, Coding, SOC, Healthcare, Scheduling, EDI, SQL",Collaborate with data / ETL engineers to design scalable batch and real-time pipelines ...,3+ weeks ago,On-site,Large (1000+),https://www.naukri.com/job-listings-lead-data-scientist-credence-resource-management-pvt-ltd-pune-8-to-12-years-300426501773,naukri.com,2025-06-10,,,,"['Computer Science', 'Automation', 'Coding', 'SOC', 'Healthcare', 'Scheduling', 'EDI', 'SQL']",Pune,False,2025-05-20
1816,ML/DL Lead Senior Data scientist,Krazy Mantra It,3.6,Pune,Pune,Data Scientist,7-12 Yrs,Not Disclosed,False,"deep learning, Machine learning, Data, Dl, Senior, Ml, Machine",Skills : Machine Learning/Deep Learning Senior Data Scientist,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-ml-dl-lead-senior-data-scientist-krazy-mantra-group-of-companies-pune-7-to-12-years-220425502813,naukri.com,2025-06-10,,,,"['Deep Learning', 'Machine Learning', 'Data', 'Dl', 'Senior', 'ML', 'Machine']",Pune,False,2025-05-20
1817,Senior Data Scientist,Michelin,3.6,Pune,Pune,Data Scientist,7-11 Yrs,Not Disclosed,False,"Automation, Networking, Cloud, Deployment, Management, Open source, Business understanding, Python","Azure preferred . )Azure (preferred) The ideal candidate is hands-on with Python, LLM f...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-data-scientist-michelin-pune-7-to-11-years-130426500640,naukri.com,2025-06-10,,,,"['Automation', 'Networking', 'Cloud', 'Deployment', 'Management', 'Open Source', 'Business Understanding', 'Python']",Pune,False,2025-05-20
1818,Lead / Senior Azure Data Engineer,Futran Tech Solutions,3.9,Pune(Hinjewadi Phase 1 +3),Pune,Data Scientist,6-11 Yrs,Not Disclosed,False,"Azure Data Factory, Azure Synapse, Pyspark, Azure Databricks, SQL Azure, Azure Data Warehouse, Azure Data Lake, Azure Sql Dw",Performs required analyses to troubleshoot data related problems and resolvePreferred c...,1 day ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-lead-senior-azure-data-engineer-futran-tech-solutions-pune-6-to-11-years-090626018517,naukri.com,2025-06-10,,,,"['Azure Data Factory', 'Azure Synapse', 'Pyspark', 'Azure Databricks', 'Sql Azure', 'Azure Data Warehouse', 'Azure Data Lake', 'Azure Sql Dw']",Pune,False,2025-06-09
1819,Senior Snowflake Cortex Data Scientist,Leading Client,3.6,Pune,Pune,Data Scientist,4-8 Yrs,Not Disclosed,False,"Data Scientist, Generative Ai, Artificial Intelligence, Machine Learning, SQL, Snowflake Cortex, Azure Cloud, GCP",Responsibilities:Mandatory to have experience in Snowflake CortexDevelop machine learni...,3 weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-snowflake-cortex-data-scientist-confidential-pune-4-to-8-years-200526914258,naukri.com,2025-06-10,,,,"['Data Scientist', 'Generative Ai', 'Artificial Intelligence', 'Machine Learning', 'SQL', 'Snowflake Cortex', 'Azure Cloud', 'GCP']",Pune,False,2025-05-20
1820,Senior Data Scientist,Billennium,3.9,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",Pune,Data Scientist,4-9 Yrs,Not Disclosed,False,"algorithms, python, modeling, natural language processing, neural networks, predictive, data pipeline, machine learning",Billennium is looking for Senior Data Scientist to join our dynamic team and embark on ...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-data-scientist-billennium-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-9-years-200426504564,naukri.com,2025-06-10,,,,"['Algorithms', 'Python', 'Modeling', 'Natural Language Processing', 'Neural Networks', 'Predictive', 'Data Pipeline', 'Machine Learning']",Pune,True,2025-05-20
1821,Sr.Data Scientist,Ecolab Global Services,3.4,Pune,Pune,Data Scientist,3-4 Yrs,Not Disclosed,False,"Data Scientist, Mean, Compliance, Architecture, Github, Ai, Neural Networks, Sla","Ensure correct architecture selection: batch vs. real-time inference, cloud vs. edge de...",1 week ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-sr-data-scientist-ecolab-global-services-private-limited-pune-3-to-4-years-270526935638,naukri.com,2025-06-10,,,,"['Data Scientist', 'Mean', 'Compliance', 'Architecture', 'Github', 'AI', 'Neural Networks', 'Sla']",Pune,False,2025-06-03
1822,Senior Data Scientist,Fractal Analytics,4.0,Pune,Pune,Data Scientist,5-11 Yrs,Not Disclosed,False,"Team management, Analytical, Artificial Intelligence, Consulting, Machine learning, Data structures, Business solutions, Stakeholder management",Data Scientists in the AIML-ADM team should have the capability to work on independent ...,2 weeks ago,On-site,Large (1000+),https://www.naukri.com/job-listings-senior-data-scientist-fractal-analytics-ltd-pune-5-to-11-years-210526508743,naukri.com,2025-06-10,,,,"['Team Management', 'Analytical', 'Artificial Intelligence', 'Consulting', 'Machine Learning', 'Data Structures', 'Business Solutions', 'Stakeholder Management']",Pune,False,2025-05-27
1823,Senior/Lead Data Scientist,Tredence,3.3,Hybrid - Pune,Pune,Data Scientist,6-11 Yrs,Not Disclosed,False,"price elasticity, Artificial Intelligence, Demand Forecasting, Machine Learning, Data Science, Predictive Modeling, Logistic Regression, Decision Tree",Experience deploying and monitoring ML / AI models in production environmentsRequired S...,1 week ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-senior-lead-data-scientist-tredence-pune-6-to-11-years-010626003067,naukri.com,2025-06-10,,,,"['Price Elasticity', 'Artificial Intelligence', 'Demand Forecasting', 'Machine Learning', 'Data Science', 'Predictive Modeling', 'Logistic Regression', 'Decision Tree']",Pune,False,2025-06-03
1824,Senior Data Scientist,BMC Software,3.9,Pune,Pune,Data Scientist,8-13 Yrs,Not Disclosed,False,"data scientist, snowflake, storytelling, python, forecasting, ai, databricks, power bi","Document methodologies, assumptions, and business impact in a clear and reproducible ma...",2 weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-data-scientist-bmc-software-india-private-limited-pune-8-to-13-years-210526923409,naukri.com,2025-06-10,,,,"['Data Scientist', 'Snowflake', 'Storytelling', 'Python', 'Forecasting', 'AI', 'Databricks', 'Power Bi']",Pune,False,2025-05-27
1825,Internship - Seeking Data Scientist Intern,Dendrite,3.6,Pune,Pune,Data Scientist,No fixed duration,Unpaid,True,Not Available,Not Available,Starts in 1-3 months,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-internship-seeking-data-scientist-intern-dendrite-ai-pune-0-to-1-years-230925505084,naukri.com,2025-06-10,,,,[],Pune,False,
1826,Senior Associate - Data Scientist,Omnicom Media India,3.3,Remote,Pune,Data Scientist,3-5 Yrs,11-18 Lacs PA,True,"Tensorflow, Data scientist, Bigquery, Machine Learning, Scikit-Learn, Deep Learning, Pytorch, Algorithms",Shift Timing: 4pm to 1AM The ideal candidate will have a deep understanding of statisti...,3 weeks ago,Remote,Small/Startup (<100),https://www.naukri.com/job-listings-senior-associate-data-scientist-omnicom-media-india-pune-3-to-5-years-130526044741,naukri.com,2025-06-10,11.0,18.0,14.5,"['Tensorflow', 'Data Scientist', 'Bigquery', 'Machine Learning', 'Scikit-Learn', 'Deep Learning', 'Pytorch', 'Algorithms']",Remote,False,2025-05-20
1827,Senior Data Scientist,Puresoftware Technology,2.9,Hybrid - Pune,Pune,Data Scientist,5-9 Yrs,30-40 Lacs PA,True,"Natural Language Processing, Machine Learning, Statistics, Deep Learning, Ml, Languages, Processing, Process","Roles and ResponsibilitiesDevelop data-driven solutions using Python, R, SQL, and other...",1 day ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-senior-data-scientist-puresoftware-technology-pune-5-to-9-years-090626033986,naukri.com,2025-06-10,30.0,40.0,35.0,"['Natural Language Processing', 'Machine Learning', 'Statistics', 'Deep Learning', 'ML', 'Languages', 'Processing', 'Process']",Pune,False,2025-06-09
1828,Sr Associate - Data Scientist,Teachers Insurance and Annuity Association of America (TIAA),3.7,Pune,Pune,Data Scientist,8-10 Yrs,Not Disclosed,False,"Mining, deep learning, data science, Analytical, Machine learning, Predictive modeling, Forecasting, Analytics",They should have extensive knowledge & experience of Data & Machine Learning Algorithms...,2 weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-sr-associate-data-scientist-tiaa-global-capabilities-private-limited-pune-8-to-10-years-220526502716,naukri.com,2025-06-10,,,,"['Mining', 'Deep Learning', 'Data Science', 'Analytical', 'Machine Learning', 'Predictive Modeling', 'Forecasting', 'Analytics']",Pune,False,2025-05-27
1829,Lead Data Scientist,Bot Consulting,4.7,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",Pune,Data Scientist,5-10 Yrs,Not Disclosed,False,"Supply chain, ERP, Data analysis, Analytical, Intellectual property, Application development, Automotive, Monitoring","[{""Salary"":null , ""Remote_Job"":false , ""Posting_Title"":""Lead Data Scientist"" , ""Is_Loc...",3+ weeks ago,Remote,Large (1000+),https://www.naukri.com/job-listings-lead-data-scientist-bot-consulting-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-10-years-230525505009,naukri.com,2025-06-10,,,,"['Supply Chain', 'ERP', 'Data Analysis', 'Analytical', 'Intellectual Property', 'Application Development', 'Automotive', 'Monitoring']",Pune,True,2025-05-20
1830,Sr. Data Scientist,Vmock,2.1,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",Pune,Data Scientist,3-6 Yrs,Not Disclosed,False,"deep learning, Front end, MySQL, Machine learning, PHP, Information retrieval, HTML, Natural language processing","Btech\/ Mtech from a top-tier engineering college India or abroad, Atleast 5 years of d...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-sr-data-scientist-vmock-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-6-years-190924501023,naukri.com,2025-06-10,,,,"['Deep Learning', 'Front End', 'MySQL', 'Machine Learning', 'PHP', 'Information Retrieval', 'HTML', 'Natural Language Processing']",Pune,True,2025-05-20
1831,Senior Data Scientist,AArete,4.1,Pune,Pune,Data Scientist,6-11 Yrs,Not Disclosed,False,"Automation, Claims, Coding, Data modeling, Project management, Analytical, Workflow, Business solutions",Requirements . 6+ years of work experience with a bachelor s degree in quantitative fie...,1 day ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-data-scientist-aarete-pune-6-to-11-years-080626502468,naukri.com,2025-06-10,,,,"['Automation', 'Claims', 'Coding', 'Data Modeling', 'Project Management', 'Analytical', 'Workflow', 'Business Solutions']",Pune,False,2025-06-09
1832,Senior Data Scientist,InfoCepts,3.5,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",Pune,Data Scientist,6-11 Yrs,Not Disclosed,False,"deep learning, data science, Machine learning, Presales, model development, data visualization, SQL, Recruitment","Bachelor s degree in computer science, engineering, or related field (Master s degree i...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-data-scientist-infocepts-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-11-years-080825503650,naukri.com,2025-06-10,,,,"['Deep Learning', 'Data Science', 'Machine Learning', 'Presales', 'Model Development', 'Data Visualization', 'SQL', 'Recruitment']",Pune,True,2025-05-20
1833,Data Scientist Lead,Han Digital Solution,3.6,"Pune, Hyderabad, Bengaluru",Pune,Data Scientist,8-13 Yrs,Not Disclosed,False,"Data analysis, data science, Data management, GCP, Machine learning, Cloud, model development, Natural language processing",POSITION / TITLE: Data Science Lead Location: Offshore Hyderabad/Bangalore/Pune Who are...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-data-scientist-lead-han-digital-solution-hyderabad-pune-bengaluru-8-to-13-years-221125500773,naukri.com,2025-06-10,,,,"['Data Analysis', 'Data Science', 'Data Management', 'GCP', 'Machine Learning', 'Cloud', 'Model Development', 'Natural Language Processing']",Pune,True,2025-05-20
1834,Senior Data Scientist,Smiths,3.5,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",Pune,Data Scientist,5-10 Yrs,Not Disclosed,False,"Condition monitoring, Aerospace, Machine learning, Data collection, Data mining, Information technology, Analytics, SQL","Qualifications . A bachelor s or master s degree in computer science, data science, ope...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-data-scientist-smiths-group-plc-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-10-years-100225503314,naukri.com,2025-06-10,,,,"['Condition Monitoring', 'Aerospace', 'Machine Learning', 'Data Collection', 'Data Mining', 'Information Technology', 'Analytics', 'SQL']",Pune,True,2025-05-20
1835,Senior Data Scientist,Tredence,3.3,Hybrid - Pune,Pune,Data Scientist,5-8 Yrs,Not Disclosed,False,"Generative Ai, Machine Learning, Python, Predictive Modeling, Tensorflow, Natural Language Processing, Aiml, Deep Learning",Experience:5- 8 years Role OverviewWe are looking for a Senior Data Scientist with stro...,6 days ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-senior-data-scientist-tredence-pune-5-to-8-years-030626025954,naukri.com,2025-06-10,,,,"['Generative Ai', 'Machine Learning', 'Python', 'Predictive Modeling', 'Tensorflow', 'Natural Language Processing', 'Aiml', 'Deep Learning']",Pune,False,2025-06-04
